epoch,Train_Loss,Val_AUC
0,1.0316712624577846,70.7600055216556
1,0.9558902614201193,72.59329117681295
2,0.9302467429113271,74.08805269881113
3,0.913197843435341,74.27128584048384
4,0.8917878744508935,77.02954703895024
5,0.8641212111871808,75.94805631070409
6,0.854123322060901,78.47983971246907
7,0.8311474136552776,81.04330721268306
8,0.8048685249715387,78.13819408331669
9,0.7953934824244463,81.19823937120518
10,0.781758237256689,81.1530582424175
11,0.7680272430290803,80.61841157103292
12,0.7456368190079271,82.84976711545036
13,0.723555250161653,83.63592827212386
14,0.7022236858956825,84.0041191063679
15,0.6988757879912744,83.23604554719276
16,0.6820782824011843,85.47697297639476
17,0.6567830573471404,85.63231467403516
18,0.63995886163235,85.58048288042261
19,0.6323775848109631,86.43167838885276
20,0.601671655382278,86.40607121906498
21,0.580651263517389,88.00636760636377
22,0.5718831770204026,88.67621575226173
23,0.5517129035322748,87.42473741378406
24,0.5330688625034445,85.35491952997857
25,0.5291696987399481,88.220088191298
26,0.49660132183923333,90.34808390750227
27,0.49808043687465464,90.89728167379062
28,0.47037185320527064,89.41174045329215
29,0.4592037354681349,89.53846288687588
30,0.441998146527588,89.05386897759243
31,0.4224614718522476,89.90463648866802
32,0.4038341110606375,91.41999668272206
33,0.3931450515531213,90.69463196381588
34,0.37396066006692014,92.75370222277046
35,0.3692552521685366,93.73594140766035
36,0.34859030864578344,90.05333100111802
37,0.3318622706544501,92.36373166316568
38,0.3411211397778926,91.44434828295188
39,0.30571879943221364,90.73865341608499
40,0.3036439545941596,92.82434206731472
41,0.2994456574911978,94.29359084515681
42,0.3074745132088602,92.88741058693316
43,0.27301000147435445,94.28048199108541
44,0.26348883625263525,93.50354376555612
45,0.26553052842674246,94.15327718182466
46,0.24742096738746358,91.53347359879986
47,0.24578677972253243,93.78707016234678
48,0.23802800843615113,92.6787968998867
49,0.22711906216757272,95.35085770244223
50,0.21835098817786838,93.86986501458283
51,0.203989008281781,94.53730252328151
52,0.20627994329361463,93.6419031995027
53,0.2004857977801276,94.79466229691053
54,0.18128680937176345,93.86197092381325
55,0.1862708854495059,94.50272495952032
56,0.16876583745954327,94.07292963508479
57,0.1653212605244806,93.21629347443299
58,0.16641907065468886,95.2450985654255
59,0.15526465454296717,94.50838949673773
